date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:53	15406/15406	---M--	200	added ('OK')	image/png	etag:%223f63dd3df2cdc5f12ae2ea2650cb57ec%22	https://images.assets-landingi.com/qtFzavtRdHTh5pM7/Hibrido_1024x1024.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/qtFzavtRdHTh5pM7/Hibrido_1024x1024.png	(from https://curso.adonabella.com/)
11:56:54	14107/14107	---M--	200	added ('OK')	image/png	etag:%22ff37844646c117921f82a700f384b9c8%22	https://images.assets-landingi.com/M4TBkNPIJPKjlLiT/Volume_Fast_1024x1024.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/M4TBkNPIJPKjlLiT/Volume_Fast_1024x1024.png	(from https://curso.adonabella.com/)
11:56:55	13621/13621	---M--	200	added ('OK')	image/png	etag:%2239aa682e2634728ce0be2c54b5dc8c00%22	https://images.assets-landingi.com/mMY84IW0eD49p3Ga/Lash_Lifting_1024x1024.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/mMY84IW0eD49p3Ga/Lash_Lifting_1024x1024.png	(from https://curso.adonabella.com/)
11:56:55	52608/52608	---M--	200	added ('OK')	image/jpeg	etag:%22403355cf98ac56a6f205675c9cab5a0a%22	https://images.assets-landingi.com/rfxyATQrS76yVCdl/WhatsApp_Image_2020_08_17_at_1.58.49_PM.jpeg	C:/Meus%20Sites/cilios/images.assets-landingi.com/rfxyATQrS76yVCdl/WhatsApp_Image_2020_08_17_at_1.58.49_PM.jpg	(from https://curso.adonabella.com/)
11:56:56	999/999	---M--	200	added ('OK')	image/png	etag:%22d5315e5bcef864c9a8d8e324b643d3f9%22	https://images.assets-landingi.com/1iPf14Jgl7AGVXXQ/ss.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/1iPf14Jgl7AGVXXQ/ss.png	(from https://curso.adonabella.com/)
11:56:57	1342/1342	---M--	200	added ('OK')	image/png	etag:%2277aba586fc38e6ab0511d992ef6d6089%22	https://images.assets-landingi.com/mc1aDTi072er9DEw/11.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/mc1aDTi072er9DEw/11.png	(from https://curso.adonabella.com/)
11:56:57	1906/1906	---M--	200	added ('OK')	image/png	etag:%221590d8a83444f93d734156dd67f37087%22	https://images.assets-landingi.com/F7eLhxk3RmhldeZF/dcf.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/F7eLhxk3RmhldeZF/dcf.png	(from https://curso.adonabella.com/)
11:56:58	40318/40318	---M--	200	added ('OK')	image/jpeg	etag:%223cab9042da4e1bfd3cd03ef55a41fba7%22	https://images.assets-landingi.com/wt8zpFY1hJyMSRfR/xcx.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/wt8zpFY1hJyMSRfR/xcx.jpg	(from https://curso.adonabella.com/)
11:56:58	39591/39591	---M--	200	added ('OK')	image/jpeg	etag:%22b0c1eba52852db3483c4889726ba20a0%22	https://images.assets-landingi.com/k5RhWB4iZusN7FFb/sdsfs.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/k5RhWB4iZusN7FFb/sdsfs.jpg	(from https://curso.adonabella.com/)
11:56:59	39187/39187	---M--	200	added ('OK')	image/jpeg	etag:%220644a85ea9357034ef2c09122a681b44%22	https://images.assets-landingi.com/6BVezJf3VCR0JhkU/fsds.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/6BVezJf3VCR0JhkU/fsds.jpg	(from https://curso.adonabella.com/)
11:57:00	50812/50812	---M--	200	added ('OK')	image/jpeg	etag:%2290ad9109c30609b8636d301b73300040%22	https://images.assets-landingi.com/K1Pb7oueXuV6XNO9/fsdd.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/K1Pb7oueXuV6XNO9/fsdd.jpg	(from https://curso.adonabella.com/)
11:57:01	40857/40857	---M--	200	added ('OK')	image/jpeg	etag:%22642c066ea77a4430e81b35502801d25b%22	https://images.assets-landingi.com/zu6XxsnCQuIL3SNj/dssa.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/zu6XxsnCQuIL3SNj/dssa.jpg	(from https://curso.adonabella.com/)
11:57:01	44759/44759	---M--	200	added ('OK')	image/jpeg	etag:%2287064857d563fce87ed8c339ee337a01%22	https://images.assets-landingi.com/XwrMRZzQhCtPOb96/desd.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/XwrMRZzQhCtPOb96/desd.jpg	(from https://curso.adonabella.com/)
11:57:02	40111/40111	---M--	200	added ('OK')	image/jpeg	etag:%223bdfc90c934e0f6ecfbfd19ca0e45b6e%22	https://images.assets-landingi.com/IcWsEmCQf3u9Mfel/daws.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/IcWsEmCQf3u9Mfel/daws.jpg	(from https://curso.adonabella.com/)
11:57:03	34049/34049	---M--	200	added ('OK')	image/jpeg	etag:%229458becdcc7591ea15a3b9114d27fee2%22	https://images.assets-landingi.com/rP6NpO99SdpmFZS1/dfdfd.JPG	C:/Meus%20Sites/cilios/images.assets-landingi.com/rP6NpO99SdpmFZS1/dfdfd.jpg	(from https://curso.adonabella.com/)
11:57:04	122772/122772	---M--	200	added ('OK')	image/png	etag:%22b4af7b2b718c294df95ac6caba3c4ba9%22	https://images.assets-landingi.com/rMl4iA31BT8GGLA8/Sem_T_tulo_1Prancheta_4.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/rMl4iA31BT8GGLA8/Sem_T_tulo_1Prancheta_4.png	(from https://curso.adonabella.com/)
11:57:04	109242/109242	---M--	200	added ('OK')	image/png	etag:%228ee06f93b30899791661c5ca1ee2aae7%22	https://images.assets-landingi.com/nMr2Vr3v219Kvcy1/Sem_T_tulo_1Prancheta_3.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/nMr2Vr3v219Kvcy1/Sem_T_tulo_1Prancheta_3.png	(from https://curso.adonabella.com/)
11:57:04	106268/106268	---M--	200	added ('OK')	image/png	etag:%22f929e6dae83d2c11d4d13d738bd65ebf%22	https://images.assets-landingi.com/rXEIh50aXyd9TD3r/Sem_T_tulo_1Prancheta_6.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/rXEIh50aXyd9TD3r/Sem_T_tulo_1Prancheta_6.png	(from https://curso.adonabella.com/)
11:57:05	8724/8724	---M--	200	added ('OK')	image/png	etag:%221f484c828de3a1bfcd41b18f95d5506c%22	https://images.assets-landingi.com/zyRolYUrDf33nfm9/phonemockup.png	C:/Meus%20Sites/cilios/images.assets-landingi.com/zyRolYUrDf33nfm9/phonemockup.png	(from https://curso.adonabella.com/)
